Date,Low,Open,Volume,High,Close
2/5/2020,"1,705.60","1,735.36","28,516","1,735.36","1,713.21"
2/6/2020,"1,710.26","1,736.73","12,860","1,737.00","1,711.51"
2/7/2020,"1,692.85","1,703.70","29,326","1,725.10","1,700.41"
2/10/2020,"1,698.31","1,701.00","19,195","1,762.81","1,762.81"
2/11/2020,"1,750.43","1,769.20","16,159","1,778.91","1,754.48"
2/12/2020,"1,751.92","1,759.62","18,933","1,787.53","1,782.73"
2/13/2020,"1,783.00","1,783.00","31,032","1,830.50","1,800.00"
2/14/2020,"1,774.00","1,798.00","19,656","1,809.98","1,774.00"
2/18/2020,"1,748.95","1,773.81","26,763","1,809.00","1,798.59"
2/19/2020,"1,793.25","1,802.20","20,899","1,826.01","1,807.25"
2/20/2020,"1,762.11","1,805.10","30,867","1,824.03","1,770.00"
2/21/2020,"1,750.00","1,768.94","36,196","1,777.39","1,757.25"
2/24/2020,"1,713.06","1,730.90","27,463","1,761.80","1,754.87"
2/25/2020,"1,657.64","1,761.51","61,014","1,761.51","1,665.00"
2/26/2020,"1,589.37","1,668.65","81,361","1,678.87","1,600.00"
2/27/2020,"1,506.50","1,572.00","94,327","1,574.76","1,568.17"
2/28/2020,"1,325.00","1,401.01","72,754","1,598.72","1,573.02"
3/2/2020,"1,554.00","1,578.73","43,957","1,635.72","1,625.28"
3/3/2020,"1,574.59","1,583.00","39,930","1,644.23","1,611.72"
3/4/2020,"1,629.32","1,635.89","37,254","1,700.00","1,665.41"
3/5/2020,"1,634.69","1,652.42","35,285","1,718.25","1,638.74"
3/6/2020,"1,564.68","1,607.84","37,724","1,636.44","1,598.93"
3/9/2020,"1,475.72","1,489.00","29,362","1,556.17","1,475.72"
3/10/2020,"1,449.38","1,496.80","52,827","1,586.18","1,586.18"
3/11/2020,"1,474.01","1,544.96","28,026","1,570.00","1,491.61"
3/12/2020,"1,299.98","1,409.75","54,481","1,459.55","1,299.98"
3/13/2020,"1,222.94","1,353.95","62,568","1,385.51","1,377.88"
3/16/2020,"1,173.50","1,210.00","47,861","1,276.97","1,185.51"
3/17/2020,"1,146.00","1,213.77","59,034","1,247.80","1,229.21"
3/18/2020,"1,031.39","1,151.40","58,010","1,223.40","1,161.98"
3/19/2020,"1,137.00","1,160.64","52,129","1,302.39","1,246.47"
3/20/2020,"1,242.05","1,242.05","82,997","1,301.59","1,270.96"
3/23/2020,"1,206.89","1,275.23","68,721","1,306.00","1,268.57"
3/24/2020,"1,309.80","1,311.84","41,129","1,398.10","1,378.74"
3/25/2020,"1,335.20","1,399.42","43,444","1,443.29","1,388.15"
3/26/2020,"1,441.60","1,441.60","22,510","1,505.98","1,493.81"
3/27/2020,"1,430.50","1,454.00","34,209","1,483.91","1,467.37"
3/30/2020,"1,482.05","1,482.05","30,401","1,662.29","1,653.50"
3/31/2020,"1,621.50","1,646.30","54,376","1,691.84","1,644.01"
4/1/2020,"1,495.26","1,579.18","28,180","1,629.00","1,540.92"
4/2/2020,"1,489.27","1,511.22","37,920","1,614.86","1,605.04"
4/3/2020,"1,508.02","1,595.37","32,501","1,595.37","1,536.38"
4/6/2020,"1,562.70","1,590.32","38,448","1,659.31","1,646.16"
4/7/2020,"1,660.15","1,675.00","64,709","1,724.59","1,688.30"
4/8/2020,"1,681.80","1,699.01","25,413","1,725.00","1,684.51"
4/9/2020,"1,686.04","1,724.98","59,446","1,772.82","1,704.24"
4/13/2020,"1,622.52","1,705.00","19,368","1,715.81","1,653.95"
4/14/2020,"1,668.62","1,686.19","23,396","1,730.00","1,728.99"
4/15/2020,"1,700.01","1,711.75","23,720","1,740.54","1,700.14"
4/16/2020,"1,707.00","1,725.97","40,513","1,766.99","1,731.71"
4/17/2020,"1,682.32","1,682.32","67,908","1,779.80","1,774.80"
4/20/2020,"1,700.00","1,700.00","107,238","1,790.85","1,783.24"
4/21/2020,"1,631.00","1,770.04","101,831","1,770.04","1,635.18"
4/22/2020,"1,680.00","1,680.00","59,188","1,734.87","1,716.99"
4/23/2020,"1,696.72","1,725.57","60,345","1,760.67","1,745.77"
4/24/2020,"1,709.22","1,733.00","88,241","1,839.18","1,814.00"
4/27/2020,"1,844.06","1,844.06","50,922","1,904.86","1,858.15"
4/28/2020,"1,825.74","1,879.08","42,271","1,903.96","1,855.12"
4/29/2020,"1,867.00","1,868.93","55,174","1,967.00","1,960.00"
4/30/2020,"1,909.36","1,963.03","77,925","1,970.00","1,912.86"
5/1/2020,"1,823.00","1,871.23","24,429","1,881.24","1,861.52"
5/4/2020,"1,837.00","1,865.00","27,147","1,876.94","1,873.25"
5/5/2020,"1,845.53","1,845.53","27,070","1,919.53","1,919.53"
5/6/2020,"1,914.49","1,937.80","33,116","1,973.51","1,925.33"
5/7/2020,"1,911.20","1,956.00","28,128","1,976.23","1,911.20"
5/8/2020,"1,841.20","1,947.23","86,160","1,951.75","1,844.49"
5/11/2020,"1,845.00","1,845.00","65,598","1,961.37","1,910.10"
5/12/2020,"1,892.82","2,044.41","38,408","2,044.41","1,892.82"
5/13/2020,"1,812.73","1,908.14","39,461","1,933.48","1,869.17"
5/14/2020,"1,821.96","1,865.00","25,887","1,891.83","1,843.75"
5/15/2020,"1,772.24","1,805.00","50,986","1,854.92","1,835.24"
5/18/2020,"1,857.83","1,857.83","31,677","1,962.14","1,930.14"
5/19/2020,"1,800.00","1,886.99","65,161","1,928.30","1,866.23"
5/20/2020,"1,778.00","1,815.01","110,780","1,893.75","1,815.00"
5/21/2020,"1,792.16","1,826.71","45,340","1,845.29","1,838.02"
5/22/2020,"1,770.77","1,822.40","40,116","1,824.90","1,776.00"
5/26/2020,"1,772.15","1,812.01","37,456","1,812.01","1,788.38"
5/27/2020,"1,700.20","1,783.03","95,111","1,847.67","1,840.99"
5/28/2020,"1,830.31","1,863.73","73,643","1,875.00","1,851.12"
5/29/2020,"1,802.93","1,864.90","337,137","1,899.00","1,886.89"
6/1/2020,"1,853.68","1,899.56","67,243","1,912.18","1,883.40"
6/2/2020,"1,850.28","1,889.31","42,208","1,889.97","1,873.57"
6/3/2020,"1,829.96","1,863.02","38,378","1,866.41","1,834.15"
6/4/2020,"1,748.83","1,811.71","52,192","1,824.80","1,763.89"
6/5/2020,"1,735.92","1,770.30","92,330","1,789.51","1,741.83"
6/8/2020,"1,740.70","1,757.97","43,891","1,813.35","1,810.01"
6/9/2020,"1,792.35","1,797.90","35,506","1,808.08","1,799.52"
6/10/2020,"1,762.25","1,810.49","46,505","1,810.49","1,802.43"
6/11/2020,"1,714.29","1,755.82","43,777","1,804.50","1,714.29"
6/12/2020,"1,692.00","1,753.61","57,388","1,755.84","1,725.68"
6/15/2020,"1,700.00","1,700.00","54,589","1,801.25","1,737.97"
6/16/2020,"1,763.85","1,784.70","33,444","1,823.38","1,806.17"
6/17/2020,"1,803.00","1,817.00","41,896","1,855.28","1,813.72"
6/18/2020,"1,792.00","1,792.00","32,670","1,832.78","1,825.80"
6/19/2020,"1,781.61","1,830.24","91,295","1,830.24","1,800.00"
6/22/2020,"1,770.93","1,780.68","33,820","1,808.10","1,798.66"
6/23/2020,"1,771.00","1,803.82","28,914","1,807.10","1,779.94"
6/24/2020,"1,708.90","1,771.00","46,718","1,771.00","1,753.15"
6/25/2020,"1,718.00","1,753.20","33,393","1,761.00","1,747.20"
6/26/2020,"1,710.32","1,748.09","94,256","1,752.35","1,714.18"
6/29/2020,"1,709.98","1,720.00","31,133","1,759.77","1,757.00"
6/30/2020,"1,752.30","1,768.60","39,043","1,792.00","1,774.85"
7/1/2020,"1,760.99","1,772.43","31,779","1,786.01","1,778.00"
7/2/2020,"1,759.13","1,794.90","34,524","1,800.00","1,773.26"
7/6/2020,"1,770.51","1,790.00","29,949","1,801.98","1,785.61"
7/7/2020,"1,769.93","1,773.00","31,630","1,815.00","1,779.42"
7/8/2020,"1,772.20","1,785.00","41,449","1,814.34","1,787.99"
7/9/2020,"1,770.00","1,799.77","22,257","1,799.77","1,773.01"
7/10/2020,"1,741.78","1,756.00","24,645","1,784.10","1,770.18"
7/13/2020,"1,707.50","1,784.00","32,837","1,791.00","1,721.03"
7/14/2020,"1,687.50","1,726.22","42,686","1,754.17","1,749.77"
7/15/2020,"1,753.40","1,765.20","27,255","1,784.75","1,776.13"
7/16/2020,"1,744.74","1,777.00","31,964","1,789.97","1,783.04"
7/17/2020,"1,777.51","1,790.20","36,916","1,829.00","1,796.01"
7/20/2020,"1,770.00","1,802.00","32,903","1,821.26","1,782.72"
7/21/2020,"1,780.03","1,786.44","23,737","1,806.10","1,802.05"
7/22/2020,"1,794.00","1,798.21","23,074","1,808.78","1,808.78"
7/23/2020,"1,761.00","1,803.74","21,523","1,819.00","1,773.97"
